team_name,possession__your_possession_time_seconds,possession__attacking_third_possession_seconds,possession__attacking_third_possession_pct_of_team,possession__possession_pct,distribution__passes,distribution__successful_passes,distribution__intercepted_passes,distribution__unsuccessful_passes,distribution__short_passes,distribution__long_passes,distribution__crosses,distribution__through_passes,distribution__header_passes,distribution__forward_passes,distribution__lateral_passes,distribution__back_passes,distribution__passing_accuracy_pct,distribution__assists,distribution__key_passes,attack__goals,attack__shots,attack__shots_on_target,attack__shots_off_target,attack__blocked_shots,attack__shot_creating_actions,defense__tackles,defense__successful_tackles,defense__tackles_success_rate_pct,defense__clearances,defense__interceptions,defense__recoveries,defense__recoveries_attacking_third,defense__recoveries_attacking_third_pct,defense__blocks,defense__saves,general__duels,general__duels_won,general__duels_success_rate_pct,general__aerial_duels,general__ground_duels,general__offsides,general__corner_awarded,discipline__fouls_conceded,discipline__yellow_cards,discipline__red_cards,match_rating_attack,match_rating_defense,match_rating_distribution,match_rating_general,match_rating_discipline,overall_rating,outcome_score,added_at,match_number,match_id,is_synthetic,match_rating_overall
City United,3669.742,684.774,18.66,73.33,145,110,12,35,92,19,3,3,3,13,13,9,75.7,1,4,1,7,3,4,0,8,8,5,62.5,6,0,6,1,16.67,1,2,26,19,73.08,8,18,0,4,4,0,0,5.05,5.13,4.96,3.8,6.81,5.06,0.451,2024-12-24T17:51:48.017927+00:00,841,City_United_20251208181114_841,1,5.06
Coastal Town,2953.082,625.758,21.19,53.82,165,124,12,41,133,16,9,3,6,0,0,9,75.25,0,4,0,4,3,1,0,6,4,2,50.0,5,9,3,1,33.33,1,1,38,25,65.79,8,30,0,2,5,0,0,5.31,4.76,4.49,4.55,7.66,5.12,0.458,2025-07-10T08:44:31.017927+00:00,934,Coastal_Town_20251208181114_934,1,5.12
Riverside FC,2642.163,758.829,28.72,50.62,115,70,14,45,78,13,4,0,2,10,7,5,60.49,0,3,1,5,2,3,0,6,2,1,50.0,12,4,8,1,12.5,2,2,16,9,56.25,3,13,2,0,6,0,0,4.58,4.49,4.82,4.5,6.91,4.82,0.424,2025-07-09T03:08:48.018926+00:00,415,Riverside_FC_20251208181114_415,1,4.82
Ateneo de Manila University,2683.478,401.985,14.98,52.64,102,72,9,30,78,10,4,5,2,1,2,6,70.8,0,2,1,7,3,4,1,5,14,9,64.29,5,3,10,2,20.0,2,1,21,8,38.1,9,12,1,3,4,0,0,5.1,4.47,4.83,4.65,7.57,5.05,0.45,2025-07-09T07:35:55.018926+00:00,892,Ateneo_de_Manila_University_20251208181114_892,1,5.05
Lakeside Athletic,3746.495,397.878,10.62,70.62,156,123,11,33,104,26,9,5,2,6,4,6,78.95,0,4,1,9,3,6,1,12,6,3,50.0,1,2,2,0,0.0,1,1,39,23,58.97,13,26,2,2,2,0,0,5.52,4.89,5.49,3.54,6.77,5.19,0.466,2025-05-08T14:22:03.018926+00:00,746,Lakeside_Athletic_20251208181114_746,1,5.19
Valley Rovers,2167.061,306.639,14.15,39.57,69,48,6,21,50,3,6,2,1,3,4,0,69.42,0,1,0,4,2,2,0,3,13,6,46.15,14,8,13,2,15.38,0,1,19,11,57.89,0,19,1,0,5,0,0,5.32,5.53,3.56,4.22,6.99,5.04,0.449,2025-04-27T19:32:53.018926+00:00,737,Valley_Rovers_20251208181114_737,1,5.04
Mapúa University,2069.439,279.995,13.53,38.02,117,89,10,28,87,5,9,3,1,3,9,14,75.86,0,2,0,4,1,3,0,4,5,2,40.0,4,1,3,1,33.33,0,0,0,0,50.81,0,0,0,1,6,1,0,4.07,3.93,4.74,5.03,6.18,4.51,0.39,2025-03-17T23:08:30.018926+00:00,900,Mapúa_University_20251208181114_900,1,4.51
Brookside United,1448.384,327.624,22.62,27.43,44,32,3,12,34,8,4,1,2,0,0,2,73.72,0,1,0,2,1,1,0,2,2,1,50.0,15,9,8,1,12.5,0,2,10,6,60.0,3,7,1,0,10,0,0,3.46,4.27,3.58,3.72,6.85,4.09,0.343,2025-11-11T10:04:16.018926+00:00,98,Brookside_United_20251208181114_98,1,4.09
Lakeside Athletic,2743.854,335.025,12.21,51.47,89,64,11,25,54,15,8,3,3,4,2,0,71.78,0,2,1,5,2,3,0,4,13,9,69.23,14,3,9,2,22.22,0,2,37,15,40.54,3,34,0,0,6,1,0,5.08,5.15,4.43,5.25,6.1,5.1,0.456,2025-04-04T23:40:46.018926+00:00,340,Lakeside_Athletic_20251208181114_340,1,5.1
University of Santo Tomas,1415.849,178.822,12.63,28.03,56,51,2,5,43,5,0,3,2,1,2,4,91.82,0,1,0,3,1,2,0,3,8,3,37.5,17,5,12,4,33.33,1,0,0,0,21.35,0,0,0,1,6,0,0,3.64,4.82,4.93,3.48,7.19,4.56,0.396,2025-07-15T02:48:31.018926+00:00,709,University_of_Santo_Tomas_20251208181114_709,1,4.56
San Beda University,1064.82,173.672,16.31,21.14,55,42,6,13,40,8,0,1,1,3,2,6,76.49,0,1,0,1,0,1,0,1,2,1,50.0,10,6,3,1,33.33,2,1,4,1,25.0,3,1,1,1,16,2,0,3.33,4.25,4.0,3.34,5.99,3.99,0.332,2025-02-03T11:02:03.018926+00:00,536,San_Beda_University_20251208181114_536,1,3.99
Adamson University,499.619,121.607,24.34,9.96,28,21,2,7,20,4,2,1,1,1,0,3,74.28,0,0,0,1,0,1,0,1,2,1,50.0,22,12,0,0,0.0,0,1,6,2,33.33,3,3,1,0,7,2,0,3.1,4.37,3.91,3.46,5.48,3.91,0.323,2025-06-14T01:57:40.019929+00:00,302,Adamson_University_20251208181114_302,1,3.91
National University,2284.511,515.386,22.56,42.43,117,73,13,44,86,8,11,5,3,2,2,8,62.06,0,1,0,3,1,2,0,3,9,7,77.78,7,2,7,2,28.57,2,1,20,9,45.0,7,13,0,1,3,0,0,4.2,5.14,5.22,4.31,7.24,4.99,0.443,2025-09-08T09:00:56.019929+00:00,927,National_University_20251208181114_927,1,4.99
Highland Wanderers,2004.426,315.096,15.72,39.03,79,51,9,28,54,10,3,1,1,3,7,6,64.71,0,1,0,4,1,3,0,5,4,2,50.0,6,3,7,1,14.29,0,0,10,6,60.0,5,5,2,0,6,0,0,3.9,4.64,4.1,4.08,6.79,4.46,0.384,2025-10-26T07:05:38.019929+00:00,73,Highland_Wanderers_20251208181114_73,1,4.46
Adamson University,2074.769,358.313,17.27,38.08,98,70,9,28,61,13,7,2,1,7,5,12,71.87,0,2,0,3,1,2,0,4,9,3,33.33,4,3,14,3,21.43,2,0,8,4,50.0,1,7,0,2,9,2,0,3.19,5.71,4.28,3.91,5.04,4.4,0.378,2025-07-20T05:05:56.019929+00:00,767,Adamson_University_20251208181114_767,1,4.4
Far Eastern University,2366.879,118.344,5.0,44.93,103,75,10,28,68,12,2,1,2,7,11,5,72.69,0,2,0,4,1,3,0,3,1,0,0.0,3,5,13,3,23.08,1,0,33,16,48.48,5,28,0,1,3,1,0,5.13,4.23,3.93,4.03,5.97,4.57,0.397,2025-09-07T21:34:01.019929+00:00,696,Far_Eastern_University_20251208181114_696,1,4.57
Northbridge FC,2581.23,642.468,24.89,46.65,151,114,8,37,105,18,6,4,4,5,9,6,75.79,0,5,0,6,2,4,1,8,6,3,50.0,2,3,6,1,16.67,2,1,19,16,84.21,5,14,1,1,3,1,1,3.95,4.22,5.32,4.26,4.88,4.44,0.382,2025-07-18T10:29:11.019929+00:00,676,Northbridge_FC_20251208181114_676,1,4.44
Far Eastern University,3213.223,833.51,25.94,58.45,110,84,11,26,75,15,5,2,1,4,8,6,76.78,0,3,1,7,3,4,0,9,5,3,60.0,10,3,9,1,11.11,2,0,40,15,37.5,11,29,0,3,6,1,0,4.96,5.39,4.37,4.99,6.88,5.16,0.462,2025-11-03T09:49:12.019929+00:00,192,Far_Eastern_University_20251208181114_192,1,5.16
Metro FC,1979.019,523.846,26.47,39.16,108,68,11,40,69,16,3,5,4,3,8,3,62.53,0,3,0,5,1,4,1,5,4,1,25.0,13,5,4,1,25.0,1,0,21,5,23.81,7,14,0,0,7,1,0,3.46,4.52,3.89,3.97,6.44,4.21,0.357,2025-12-04T21:08:37.019929+00:00,395,Metro_FC_20251208181114_395,1,4.21
Valley Rovers,1761.414,302.259,17.16,34.53,72,43,8,29,55,11,3,2,1,1,1,0,59.97,0,2,0,3,1,2,0,1,1,0,0.0,7,8,10,2,20.0,1,1,12,3,25.0,3,9,0,0,7,1,0,3.54,5.13,3.39,3.43,6.26,4.21,0.357,2025-07-27T10:06:47.020929+00:00,121,Valley_Rovers_20251208181114_121,1,4.21
City United,2384.235,367.649,15.42,44.46,46,40,2,6,35,4,6,2,1,0,0,6,87.62,0,1,0,5,2,3,0,5,4,2,50.0,13,7,8,1,12.5,2,0,18,9,50.0,3,15,0,0,5,0,0,4.46,4.71,4.87,4.74,7.1,4.92,0.436,2025-05-15T21:15:20.020929+00:00,82,City_United_20251208181114_82,1,4.92
San Beda University,2960.811,752.342,25.41,55.55,106,81,6,25,81,16,6,5,2,0,0,5,76.4,0,2,0,7,2,5,0,8,10,7,70.0,7,3,4,0,0.0,0,0,18,9,50.0,7,11,0,3,3,1,0,4.85,4.59,5.09,3.87,6.38,4.84,0.427,2025-09-02T00:01:10.020929+00:00,268,San_Beda_University_20251208181114_268,1,4.84
Adamson University,854.796,182.243,21.32,15.7,35,23,3,12,26,4,2,2,1,0,0,1,65.02,0,1,0,1,0,1,0,1,1,0,0.0,13,11,10,2,20.0,3,1,2,1,50.0,0,2,0,0,6,2,0,3.69,5.09,3.98,4.2,6.11,4.45,0.383,2025-06-25T05:01:19.020929+00:00,241,Adamson_University_20251208181114_241,1,4.45
Brookside United,2403.086,644.267,26.81,46.92,79,62,7,17,51,12,6,4,1,3,2,6,78.33,0,2,1,5,2,3,0,4,14,11,78.57,12,10,10,3,30.0,3,0,16,8,50.0,2,14,0,1,2,1,0,5.43,4.99,4.17,3.64,6.21,4.88,0.431,2025-02-24T21:53:23.020929+00:00,883,Brookside_United_20251208181114_883,1,4.88
Mapúa University,2959.623,834.022,28.18,59.42,186,116,23,70,128,13,7,8,7,8,15,24,62.6,0,4,0,5,2,3,0,6,6,3,50.0,3,6,5,1,20.0,2,1,20,13,65.0,5,15,1,2,3,0,0,4.19,4.95,4.78,3.99,6.62,4.74,0.416,2024-12-15T15:16:20.020929+00:00,353,Mapúa_University_20251208181114_353,1,4.74
Adamson University,2396.711,476.706,19.89,42.99,100,71,10,29,71,7,7,3,2,4,6,12,71.1,0,3,0,5,1,4,0,6,15,7,46.67,0,7,13,2,15.38,3,0,15,5,33.33,5,10,1,0,4,0,0,4.42,5.46,4.66,4.39,7.0,5.01,0.446,2025-12-03T18:11:02.020929+00:00,171,Adamson_University_20251208181114_171,1,5.01
Valley Rovers,2853.615,621.232,21.77,52.27,111,85,5,26,75,6,7,2,4,8,8,3,76.56,1,3,0,4,2,2,0,3,7,5,71.43,9,1,6,1,16.67,0,2,13,6,46.15,3,10,0,1,6,0,0,4.91,4.85,4.35,4.94,8.06,5.1,0.456,2025-11-27T11:25:03.020929+00:00,835,Valley_Rovers_20251208181114_835,1,5.1
University of the Philippines,2465.574,715.263,29.01,45.33,120,82,17,38,76,15,5,7,4,6,8,11,67.94,0,0,1,5,2,3,0,6,11,4,36.36,13,8,8,3,37.5,0,2,20,10,50.0,2,18,1,1,4,0,0,5.06,5.79,4.52,3.84,7.19,5.2,0.467,2025-08-29T05:03:53.020929+00:00,289,University_of_the_Philippines_20251208181114_289,1,5.2
Ateneo de Manila University,3670.392,846.392,23.06,67.97,155,109,8,46,109,21,3,3,4,9,6,11,70.11,1,4,1,7,3,4,0,6,10,7,70.0,5,4,6,2,33.33,2,2,19,8,42.11,8,11,0,3,3,0,0,4.94,4.27,4.64,3.38,7.08,4.69,0.41,2025-02-21T11:23:33.021927+00:00,885,Ateneo_de_Manila_University_20251208181114_885,1,4.69
Highland Wanderers,2265.741,567.342,25.04,40.97,55,36,6,19,41,9,0,2,1,1,1,5,65.8,0,0,0,4,1,3,0,6,9,4,44.44,5,1,10,3,30.0,0,1,24,19,79.17,8,16,0,1,8,1,0,4.27,3.75,3.81,4.32,6.29,4.24,0.36,2025-08-16T20:07:31.021927+00:00,357,Highland_Wanderers_20251208181114_357,1,4.24
De La Salle University,2540.831,510.453,20.09,45.61,146,103,6,43,100,18,7,0,2,7,13,15,70.63,0,3,1,6,2,4,1,5,12,6,50.0,7,3,7,1,14.29,1,0,30,18,60.0,5,25,1,0,1,0,0,5.58,5.24,4.64,4.86,7.2,5.36,0.484,2025-06-11T06:42:47.021927+00:00,14,De_La_Salle_University_20251208181114_14,1,5.36
Highland Wanderers,3017.249,362.975,12.03,56.1,128,101,9,27,90,22,4,6,3,1,2,0,79.23,0,2,1,6,3,3,1,10,11,7,63.64,7,0,9,0,0.0,0,1,20,9,45.0,5,15,0,3,4,1,0,4.77,4.87,4.63,4.35,6.19,4.85,0.428,2025-04-02T21:12:27.021927+00:00,333,Highland_Wanderers_20251208181114_333,1,4.85
University of the Philippines,3355.96,1019.205,30.37,62.33,131,99,5,32,103,20,6,5,2,0,0,9,75.48,0,4,0,5,1,4,1,6,17,8,47.06,8,6,8,3,37.5,1,0,36,20,55.56,10,26,0,0,6,0,0,4.15,5.52,4.42,3.92,6.56,4.8,0.422,2025-04-05T21:49:26.021927+00:00,610,University_of_the_Philippines_20251208181114_610,1,4.8
Adamson University,1790.364,421.989,23.57,33.58,99,77,8,22,70,15,2,4,2,3,4,5,77.45,0,2,0,2,1,1,0,2,4,2,50.0,12,6,8,1,12.5,1,0,8,4,50.0,2,6,0,0,4,2,0,3.86,4.97,4.84,3.61,4.96,4.44,0.382,2025-03-03T00:36:03.021927+00:00,500,Adamson_University_20251208181114_500,1,4.44
Brookside United,2316.787,335.471,14.48,41.29,56,32,9,24,45,5,3,2,1,0,0,3,57.54,0,2,0,3,1,2,0,3,16,5,31.25,15,1,8,2,25.0,0,0,24,19,79.17,2,22,0,3,8,1,0,5.16,5.11,4.56,3.93,6.67,5.0,0.444,2025-03-27T08:08:35.021927+00:00,748,Brookside_United_20251208181114_748,1,5.0
Ateneo de Manila University,2658.038,662.383,24.92,47.33,173,126,20,47,129,19,8,7,5,3,2,4,72.63,0,2,0,6,2,4,1,5,13,9,69.23,2,3,8,2,25.0,0,1,14,9,64.29,2,12,0,0,6,0,0,4.74,5.06,4.62,3.82,7.54,4.96,0.44,2025-05-11T03:12:51.021927+00:00,641,Ateneo_de_Manila_University_20251208181114_641,1,4.96
Lyceum,2739.751,612.06,22.34,50.26,89,59,7,30,59,11,7,7,2,1,2,4,66.82,0,2,0,7,3,4,1,10,10,6,60.0,10,4,7,1,14.29,2,2,27,13,48.15,6,21,0,2,6,1,0,5.02,3.98,4.05,4.63,6.13,4.59,0.399,2025-11-16T20:03:12.021927+00:00,454,Lyceum_20251208181114_454,1,4.59
Metro FC,2211.797,594.531,26.88,40.59,70,52,3,18,55,5,2,2,1,2,3,9,73.78,0,2,0,4,1,3,0,4,5,4,80.0,4,7,7,1,14.29,0,1,8,4,50.0,2,6,0,0,5,0,0,4.25,4.04,4.63,3.5,7.33,4.47,0.386,2025-08-02T06:23:17.022926+00:00,738,Metro_FC_20251208181114_738,1,4.47
University of Santo Tomas,3413.946,928.935,27.21,62.72,171,134,12,37,116,18,2,9,3,12,11,21,78.12,0,2,1,7,2,5,1,9,12,6,50.0,0,4,7,3,42.86,0,1,40,20,50.0,1,39,0,1,3,0,0,6.25,4.96,4.4,5.48,7.23,5.51,0.501,2025-07-18T19:37:21.022926+00:00,736,University_of_Santo_Tomas_20251208181114_736,1,5.51
Highland Wanderers,2533.048,406.048,16.03,50.02,105,80,6,25,80,8,8,2,2,2,3,6,76.19,0,1,0,3,1,2,0,2,10,5,50.0,6,7,6,1,16.67,0,0,24,11,45.83,4,20,0,1,4,0,0,4.17,5.64,4.06,4.05,6.85,4.81,0.423,2024-12-12T07:43:52.022926+00:00,840,Highland_Wanderers_20251208181114_840,1,4.81
Riverside FC,979.885,170.892,17.44,17.76,42,31,4,11,25,4,2,1,0,6,5,0,74.63,0,1,0,1,0,1,0,1,2,1,50.0,12,9,7,1,14.29,1,0,6,4,66.67,2,4,0,0,11,0,0,3.19,6.12,4.72,4.61,6.99,4.9,0.433,2025-04-10T16:53:34.022926+00:00,624,Riverside_FC_20251208181114_624,1,4.9
Far Eastern University,3135.306,766.269,24.44,56.71,148,109,9,39,113,5,14,5,1,4,6,11,73.54,0,2,0,5,2,3,0,6,6,4,66.67,8,6,7,2,28.57,1,1,9,4,44.44,2,7,1,0,5,0,0,5.15,5.37,5.3,4.1,7.6,5.34,0.482,2025-04-04T23:58:51.022926+00:00,494,Far_Eastern_University_20251208181114_494,1,5.34
Far Eastern University,2964.649,148.232,5.0,57.14,131,106,9,25,99,16,6,6,2,0,0,10,80.75,0,3,0,5,2,3,1,3,19,14,73.68,9,5,5,1,20.0,0,2,19,12,63.16,6,13,0,1,6,2,0,5.72,5.74,5.45,3.65,5.5,5.36,0.484,2024-12-13T07:52:26.022926+00:00,195,Far_Eastern_University_20251208181114_195,1,5.36
Northbridge FC,2980.514,695.056,23.32,53.74,122,73,11,49,104,17,11,4,3,0,0,7,59.85,0,1,0,6,2,4,1,6,20,14,70.0,6,1,11,3,27.27,1,0,37,19,51.35,4,33,1,1,5,0,0,5.37,4.59,5.4,5.32,6.99,5.31,0.479,2025-11-05T00:52:51.022926+00:00,251,Northbridge_FC_20251208181114_251,1,5.31
University of the Philippines,3295.159,699.562,21.23,62.43,112,80,14,32,87,9,7,3,2,2,3,8,71.5,0,1,1,6,2,4,0,6,19,5,26.32,8,2,4,1,25.0,0,0,19,5,26.32,8,11,1,1,5,0,0,5.4,4.3,4.06,3.06,6.78,4.63,0.403,2025-06-24T00:11:26.022926+00:00,360,University_of_the_Philippines_20251208181114_360,1,4.63
Ateneo de Manila University,2648.119,575.966,21.75,49.55,87,76,3,11,61,5,3,3,1,5,8,9,87.79,0,3,0,2,1,1,0,3,4,2,50.0,0,5,8,1,12.5,3,1,20,11,55.0,5,15,0,0,2,1,0,4.45,4.3,4.42,4.29,6.5,4.58,0.398,2025-02-27T04:11:05.023926+00:00,93,Ateneo_de_Manila_University_20251208181114_93,1,4.58
City United,2870.102,419.035,14.6,54.79,183,151,15,32,129,20,9,9,2,8,7,14,82.25,0,5,0,4,1,3,0,4,14,7,50.0,9,5,7,0,0.0,1,0,33,14,42.42,10,23,0,0,5,0,0,4.08,4.37,5.07,4.79,6.68,4.72,0.413,2025-07-18T01:15:34.023926+00:00,861,City_United_20251208181114_861,1,4.72
Valley Rovers,1486.291,246.724,16.6,28.99,44,32,1,12,29,3,1,1,0,3,7,3,73.77,0,1,0,2,0,2,0,2,4,2,50.0,7,13,10,3,30.0,0,0,7,3,42.86,2,5,0,0,12,2,0,3.68,5.0,4.12,5.03,4.9,4.45,0.383,2025-09-21T18:11:18.023926+00:00,81,Valley_Rovers_20251208181114_81,1,4.45
Lakeside Athletic,1611.2,277.61,17.23,29.34,69,36,11,33,49,10,3,3,2,2,2,5,51.76,0,1,0,2,1,1,0,3,8,4,50.0,8,9,14,2,14.29,3,0,5,3,60.0,0,5,0,0,7,2,0,4.12,4.94,4.54,5.4,5.83,4.78,0.42,2025-01-16T05:18:18.023926+00:00,379,Lakeside_Athletic_20251208181114_379,1,4.78
Riverside FC,3737.909,417.898,11.18,72.09,176,141,10,35,116,15,12,1,3,8,20,16,79.97,0,2,1,6,2,4,0,7,8,5,62.5,4,4,5,1,20.0,2,1,0,0,29.73,0,0,1,2,5,1,0,3.87,5.63,4.56,3.34,6.39,4.68,0.409,2025-10-30T18:55:48.023926+00:00,626,Riverside_FC_20251208181114_626,1,4.68
Lakeside Athletic,3575.43,690.058,19.3,63.7,95,70,13,25,57,11,11,3,2,2,10,16,73.34,0,2,1,8,3,5,0,10,17,7,41.18,6,4,7,1,14.29,1,2,26,12,46.15,2,24,1,2,3,0,0,5.69,5.02,4.62,3.86,6.54,5.12,0.458,2025-04-08T02:18:40.023926+00:00,945,Lakeside_Athletic_20251208181114_945,1,5.12
Metro FC,2227.465,118.501,5.32,44.43,117,89,13,28,77,6,10,5,3,7,9,9,76.23,0,2,0,6,2,4,1,6,8,6,75.0,14,5,7,2,28.57,2,0,17,7,41.18,4,13,0,1,8,1,0,5.12,3.65,4.12,4.06,6.79,4.53,0.392,2025-11-30T16:50:19.023926+00:00,865,Metro_FC_20251208181114_865,1,4.53
2 Worlds FC,737.569,123.248,16.71,14.22,27,23,2,4,22,1,1,1,0,1,1,1,84.27,0,0,0,2,1,1,0,3,2,1,50.0,6,14,17,4,23.53,2,0,2,1,50.0,2,0,0,0,16,1,0,3.69,4.41,4.3,3.44,7.33,4.34,0.371,2025-08-21T16:31:39.023926+00:00,58,2_Worlds_FC_20251208181114_58,1,4.34
Northbridge FC,2244.91,472.554,21.05,44.37,81,54,12,27,51,9,5,2,3,6,4,2,66.12,0,2,0,4,2,2,0,5,9,3,33.33,7,4,5,1,20.0,0,1,15,8,53.33,6,9,1,1,7,0,1,4.84,4.5,4.62,3.99,4.76,4.57,0.397,2025-03-06T23:42:30.024935+00:00,178,Northbridge_FC_20251208181114_178,1,4.57
National University,3612.162,540.379,14.96,66.07,151,106,11,45,123,12,0,3,3,4,5,11,70.48,0,2,1,8,2,6,1,9,10,6,60.0,2,5,9,2,22.22,0,1,22,9,40.91,6,16,0,3,4,1,0,4.96,4.92,4.24,4.38,6.26,4.85,0.428,2025-01-30T01:37:18.024935+00:00,476,National_University_20251208181114_476,1,4.85
University of Santo Tomas,1892.351,445.27,23.53,37.15,82,65,6,17,57,11,3,2,2,4,3,2,79.82,0,2,0,5,3,2,0,4,6,4,66.67,0,5,10,3,30.0,1,0,20,10,50.0,8,12,0,3,12,0,0,4.69,5.64,4.81,4.09,6.78,5.1,0.456,2025-05-21T00:44:16.024935+00:00,397,University_of_Santo_Tomas_20251208181114_397,1,5.1
University of the Philippines,2518.067,708.836,28.15,47.61,124,97,11,27,78,16,11,4,7,5,3,11,78.08,0,1,1,6,2,4,1,8,15,6,40.0,3,9,7,1,14.29,2,0,19,6,31.58,3,16,0,1,9,0,0,4.94,4.95,3.78,3.91,7.3,4.8,0.422,2025-05-26T04:52:36.024935+00:00,464,University_of_the_Philippines_20251208181114_464,1,4.8
Lakeside Athletic,3283.457,646.841,19.7,60.94,110,66,12,44,78,11,5,5,1,3,8,9,59.83,0,1,0,5,2,3,0,5,7,5,71.43,0,4,2,0,0.0,2,0,27,11,40.74,2,25,2,1,6,2,0,4.46,4.99,4.51,3.98,5.7,4.68,0.409,2025-09-24T00:07:00.024935+00:00,634,Lakeside_Athletic_20251208181114_634,1,4.68
Far Eastern University,2747.563,533.851,19.43,53.87,97,84,4,13,73,16,4,1,3,0,0,8,86.48,0,2,0,4,2,2,0,3,10,4,40.0,6,2,8,2,25.0,0,0,14,8,57.14,5,9,0,0,11,1,0,4.41,5.03,5.06,3.75,5.56,4.74,0.416,2025-09-21T12:18:59.024935+00:00,896,Far_Eastern_University_20251208181114_896,1,4.74
National University,3020.378,590.786,19.56,59.81,146,115,13,31,100,17,7,6,2,8,6,14,79.06,0,2,1,6,2,4,0,8,14,8,57.14,5,2,4,2,50.0,2,2,33,20,60.61,6,27,0,0,5,0,0,5.13,5.34,5.44,3.65,7.31,5.26,0.473,2025-01-14T11:04:56.024935+00:00,120,National_University_20251208181114_120,1,5.26
Northbridge FC,2586.135,599.725,23.19,50.59,127,77,9,50,90,8,10,6,3,5,5,14,60.75,0,3,1,6,3,3,0,7,13,10,76.92,6,8,10,0,0.0,2,0,28,6,21.43,0,28,1,2,8,2,0,5.61,3.94,5.42,5.48,6.01,5.13,0.459,2025-05-30T14:58:01.024935+00:00,540,Northbridge_FC_20251208181114_540,1,5.13
San Beda University,2073.183,284.441,13.72,40.8,71,59,2,12,53,8,5,1,0,2,2,4,82.8,0,1,0,6,2,4,1,5,11,8,72.73,8,8,14,2,14.29,3,0,16,7,43.75,3,13,0,1,6,2,0,4.99,5.25,4.31,4.05,5.57,4.85,0.428,2025-09-25T06:32:53.024935+00:00,420,San_Beda_University_20251208181114_420,1,4.85
Lakeside Athletic,3599.761,596.12,16.56,66.45,145,95,10,50,113,19,8,4,5,0,0,13,65.74,0,2,1,6,3,3,1,4,21,10,47.62,7,3,6,1,16.67,2,0,34,16,47.06,10,24,1,2,1,0,0,4.9,4.37,5.11,3.85,6.51,4.81,0.423,2025-05-09T01:25:17.025967+00:00,900,Lakeside_Athletic_20251208181114_900,1,4.81
De La Salle University,3235.86,161.793,5.0,61.3,151,115,13,36,115,7,3,2,2,14,9,23,76.31,1,5,1,7,3,4,1,9,11,6,54.55,7,1,7,1,14.29,1,0,26,13,50.0,8,18,0,1,5,0,0,5.84,4.71,4.75,4.35,7.74,5.29,0.477,2025-02-15T05:31:23.025967+00:00,120,De_La_Salle_University_20251208181114_120,1,5.29
City United,1130.932,224.49,19.85,20.48,34,25,3,9,24,5,0,0,1,2,2,3,74.02,0,1,0,3,1,2,0,3,7,5,71.43,18,12,10,1,10.0,2,0,3,2,66.67,0,3,0,1,14,2,0,4.76,5.66,3.54,3.58,4.89,4.62,0.402,2025-08-14T22:01:12.025967+00:00,165,City_United_20251208181114_165,1,4.62
Riverside FC,3464.697,599.393,17.3,62.73,166,120,18,46,127,18,17,5,3,0,0,3,72.51,0,4,0,3,1,2,0,3,13,8,61.54,6,2,5,1,20.0,0,0,9,5,55.56,0,9,1,1,2,0,0,4.33,4.62,4.89,4.08,6.91,4.75,0.417,2025-10-01T17:06:19.025967+00:00,298,Riverside_FC_20251208181114_298,1,4.75
University of the Philippines,2435.095,671.843,27.59,48.68,140,106,5,34,96,15,6,4,2,10,6,16,75.37,1,3,0,4,1,3,0,6,5,3,60.0,9,7,6,1,16.67,2,0,1,0,0.0,0,1,1,0,5,0,0,4.17,4.26,4.55,3.61,6.72,4.45,0.383,2025-04-08T21:42:59.025967+00:00,756,University_of_the_Philippines_20251208181114_756,1,4.45
University of Santo Tomas,3118.561,619.97,19.88,58.28,124,81,14,43,88,11,12,5,3,3,3,12,65.37,0,1,1,7,3,4,0,8,10,7,70.0,10,6,7,1,14.29,2,2,27,10,37.04,9,18,0,2,4,0,0,4.89,5.75,4.38,4.5,7.1,5.2,0.467,2025-03-28T23:52:56.025967+00:00,519,University_of_Santo_Tomas_20251208181114_519,1,5.2
2 Worlds FC,2100.412,275.154,13.1,39.14,77,54,8,23,54,11,0,1,1,8,2,9,69.91,0,1,0,4,1,3,0,4,3,2,66.67,17,5,6,1,16.67,0,0,7,4,57.14,0,7,0,1,7,0,0,3.38,6.55,4.76,3.96,6.75,4.96,0.44,2025-01-15T22:47:30.025967+00:00,171,2_Worlds_FC_20251208181114_171,1,4.96
Brookside United,2656.219,281.294,10.59,49.79,84,72,5,12,57,12,7,4,1,2,1,4,85.97,0,2,0,6,2,4,0,5,11,7,63.64,7,10,3,1,33.33,0,2,21,12,57.14,6,15,0,0,7,3,0,4.7,5.3,4.88,3.88,4.15,4.73,0.414,2025-05-14T04:57:18.025967+00:00,874,Brookside_United_20251208181114_874,1,4.73
De La Salle University,1742.932,302.922,17.38,31.24,81,63,5,18,63,13,4,4,0,0,0,5,77.86,0,2,0,3,1,2,0,4,9,5,55.56,11,11,8,2,25.0,2,0,18,8,44.44,2,16,1,3,5,1,0,4.39,5.15,4.74,4.89,6.29,4.93,0.437,2025-01-03T16:11:48.025967+00:00,407,De_La_Salle_University_20251208181114_407,1,4.93
