team_name,possession__your_possession_time_seconds,possession__attacking_third_possession_seconds,possession__attacking_third_possession_pct_of_team,possession__possession_pct,distribution__passes,distribution__successful_passes,distribution__intercepted_passes,distribution__unsuccessful_passes,distribution__short_passes,distribution__long_passes,distribution__crosses,distribution__through_passes,distribution__header_passes,distribution__forward_passes,distribution__lateral_passes,distribution__back_passes,distribution__passing_accuracy_pct,distribution__assists,distribution__key_passes,attack__goals,attack__shots,attack__shots_on_target,attack__shots_off_target,attack__blocked_shots,attack__shot_creating_actions,defense__tackles,defense__successful_tackles,defense__tackles_success_rate_pct,defense__clearances,defense__interceptions,defense__recoveries,defense__recoveries_attacking_third,defense__recoveries_attacking_third_pct,defense__blocks,defense__saves,general__duels,general__duels_won,general__duels_success_rate_pct,general__aerial_duels,general__ground_duels,general__offsides,general__corner_awarded,discipline__fouls_conceded,discipline__yellow_cards,discipline__red_cards,match_rating_attack,match_rating_defense,match_rating_distribution,match_rating_general,match_rating_discipline,overall_rating,outcome_score,added_at,match_number,match_id,is_synthetic,match_rating_overall
Brookside United,3278.155,496.968,15.16,62.86,240,180,26,60,169,23,16,1,0,23,7,24,74.93,1,3,1,8,2,6,1,9,21,12,57.14,6,6,6,2,33.33,1,0,11,7,63.64,3,8,2,3,1,0,0,4.76,5.74,5.15,4.03,7.94,5.33,0.481,2025-09-29T15:10:16.581339+00:00,899,Brookside_United_20251208101535_899,1,5.33
Frontier Rovers,3084.988,1125.404,36.48,61.29,216,156,21,60,171,24,13,10,0,0,0,29,72.03,1,2,1,10,2,8,1,8,12,10,83.33,8,5,17,5,29.41,1,0,39,22,56.41,19,20,0,3,9,1,0,6.13,5.85,5.53,4.29,5.86,5.65,0.517,2024-12-08T10:51:30.581339+00:00,30,Frontier_Rovers_20251208101535_30,1,5.65
Summit Peak FC,1798.276,490.57,27.28,31.92,104,87,4,17,82,5,5,3,2,7,1,8,83.81,0,3,0,4,1,3,0,3,10,4,40.0,0,7,10,2,20.0,2,2,20,8,40.0,5,15,0,2,9,0,0,6.34,4.54,5.12,5.49,7.48,5.59,0.51,2025-06-16T02:09:50.581339+00:00,434,Summit_Peak_FC_20251208101535_434,1,5.59
Union Crest United,3029.267,151.463,5.0,55.68,136,88,20,48,110,4,8,5,4,3,2,14,64.54,2,2,2,11,4,7,1,9,10,7,70.0,6,10,0,0,0.0,0,2,41,11,26.83,11,30,0,4,10,2,0,6.43,4.48,5.27,3.7,5.36,5.16,0.462,2025-09-07T07:19:03.581339+00:00,654,Union_Crest_United_20251208101535_654,1,5.16
Pioneer Ville FC,2851.79,771.124,27.04,52.76,253,174,19,79,183,26,8,8,0,13,15,16,68.94,0,8,0,3,1,2,0,3,12,7,58.33,6,4,4,1,25.0,3,0,13,8,61.54,5,8,2,1,8,1,0,4.66,4.34,6.59,3.57,7.32,5.07,0.452,2025-06-08T03:23:58.581339+00:00,341,Pioneer_Ville_FC_20251208101535_341,1,5.07
Southgate United,3330.178,463.561,13.92,68.29,311,269,16,42,225,34,11,9,4,5,23,12,86.58,1,8,1,6,2,4,0,9,10,6,60.0,7,8,9,3,33.33,2,2,42,16,38.1,5,37,0,3,2,0,0,6.27,4.87,5.25,3.85,8.03,5.51,0.501,2025-06-07T19:20:28.581339+00:00,971,Southgate_United_20251208101535_971,1,5.51
Goldenfield Rovers,1070.328,177.032,16.54,21.87,79,68,5,11,55,13,4,5,0,1,2,5,86.59,0,2,0,3,1,2,0,4,5,3,60.0,16,7,30,5,16.67,4,2,19,11,57.89,4,15,0,0,14,0,0,4.24,5.48,5.26,3.47,8.1,5.07,0.452,2025-07-21T20:12:59.581339+00:00,165,Goldenfield_Rovers_20251208101535_165,1,5.07
Prime City Athletic,1398.645,417.775,29.87,27.95,126,104,8,22,110,11,13,7,0,0,0,4,82.43,0,1,0,2,1,1,0,2,8,4,50.0,22,11,30,7,23.33,0,0,8,6,75.0,2,6,0,1,5,0,0,3.84,5.71,5.32,4.39,7.89,5.14,0.46,2025-01-29T08:16:23.582333+00:00,820,Prime_City_Athletic_20251208101535_820,1,5.14
San Beda University,1560.774,202.901,13.0,27.54,96,64,16,32,69,10,2,2,3,2,7,7,66.67,0,2,0,5,2,3,0,5,6,4,66.67,14,14,16,5,31.25,0,1,22,9,40.91,4,18,0,0,16,2,0,4.26,5.04,4.72,4.39,5.33,4.7,0.411,2025-04-21T06:06:30.582333+00:00,659,San_Beda_University_20251208101535_659,1,4.7
Coastal Town,2561.203,551.939,21.55,49.57,115,80,12,35,74,10,12,6,0,6,7,9,69.29,1,3,1,8,4,4,1,10,11,6,54.55,5,3,18,6,33.33,0,0,23,16,69.57,7,16,0,2,0,0,0,6.87,5.84,4.43,5.61,7.97,6.03,0.559,2025-01-31T22:32:31.582333+00:00,778,Coastal_Town_20251208101535_778,1,6.03
Evergreen Sporting,3148.64,1248.436,39.65,60.64,201,157,11,44,132,41,6,4,5,3,10,23,77.93,1,3,1,7,2,5,0,4,9,4,44.44,12,9,8,3,37.5,1,0,39,23,58.97,4,35,1,1,3,0,0,4.58,4.82,5.91,4.46,7.49,5.19,0.466,2025-09-25T08:19:40.582333+00:00,903,Evergreen_Sporting_20251208101535_903,1,5.19
Metro FC,2726.987,980.625,35.96,47.76,164,114,14,50,139,21,10,9,1,0,0,6,69.5,1,3,1,7,2,5,0,5,16,10,62.5,2,9,5,0,0.0,3,2,50,30,60.0,8,42,1,3,5,0,0,5.75,5.7,4.73,4.26,6.41,5.39,0.488,2025-10-31T03:27:08.582333+00:00,205,Metro_FC_20251208101535_205,1,5.39
Eastview Rangers,3227.992,514.219,15.93,60.86,227,174,20,53,160,17,9,3,11,14,14,22,76.79,1,4,1,11,4,7,0,9,8,5,62.5,10,7,10,1,10.0,2,2,33,21,63.64,7,26,2,3,2,2,0,6.07,5.73,6.18,3.37,5.99,5.61,0.512,2025-01-27T11:38:43.582333+00:00,753,Eastview_Rangers_20251208101535_753,1,5.61
Ironforge FC,3851.132,1006.301,26.13,74.21,248,192,17,56,177,41,21,8,6,0,0,8,77.46,1,6,2,13,5,8,1,21,12,6,50.0,4,3,4,0,0.0,1,5,15,5,33.33,6,9,2,5,5,0,0,6.98,5.35,5.65,4.44,7.88,5.99,0.554,2025-05-13T20:07:55.582333+00:00,982,Ironforge_FC_20251208101535_982,1,5.99
Garden State FC,1366.437,256.617,18.78,26.23,106,75,11,31,77,10,4,3,1,5,5,5,70.97,0,4,0,3,1,2,0,5,6,4,66.67,24,11,1,0,0.0,4,2,25,12,48.0,2,23,0,3,10,1,0,5.48,6.53,4.35,4.65,6.74,5.56,0.507,2025-06-15T02:33:03.582333+00:00,646,Garden_State_FC_20251208101535_646,1,5.56
Silverlake City,2062.114,296.738,14.39,41.25,178,138,10,40,131,22,12,0,8,1,3,22,77.66,0,3,0,5,2,3,0,5,7,4,57.14,2,2,10,3,30.0,1,0,13,6,46.15,5,8,0,1,7,2,0,4.33,5.73,5.69,5.08,6.02,5.27,0.474,2025-06-07T23:08:17.582333+00:00,928,Silverlake_City_20251208101535_928,1,5.27
Pioneer Ville FC,2016.786,402.954,19.98,40.71,122,104,4,18,106,15,5,3,0,0,0,0,85.04,1,3,1,6,2,4,0,6,5,3,60.0,9,1,21,2,9.52,1,2,26,15,57.69,10,16,0,5,5,0,0,4.9,5.94,5.63,3.54,7.17,5.37,0.486,2025-09-24T16:39:22.583331+00:00,565,Pioneer_Ville_FC_20251208101535_565,1,5.37
Brookside United,2589.842,804.664,31.07,52.7,171,132,12,39,131,31,5,8,2,0,0,20,77.08,1,5,1,5,2,3,0,5,5,4,80.0,12,3,2,1,50.0,1,2,14,5,35.71,4,10,0,1,7,1,0,5.95,4.91,5.59,4.9,6.81,5.53,0.503,2025-06-22T06:08:00.583331+00:00,42,Brookside_United_20251208101535_42,1,5.53
Prime City Athletic,2946.941,682.512,23.16,55.88,218,183,13,35,154,33,13,10,10,0,0,20,84.17,2,5,2,10,6,4,0,9,8,5,62.5,10,11,9,3,33.33,3,0,31,14,45.16,7,24,0,3,3,0,0,6.62,6.01,5.38,4.82,8.26,6.11,0.568,2025-03-24T18:58:32.583331+00:00,692,Prime_City_Athletic_20251208101535_692,1,6.11
Northbridge FC,3300.457,896.734,27.17,61.22,297,205,24,92,202,30,10,9,0,13,33,40,69.15,1,8,1,6,2,4,0,6,7,5,71.43,7,1,7,1,14.29,2,1,61,29,47.54,34,27,0,2,4,0,0,6.07,4.87,5.5,3.9,7.35,5.44,0.493,2025-09-19T18:44:49.583331+00:00,621,Northbridge_FC_20251208101535_621,1,5.44
Dominion Athletic,3072.82,367.202,11.95,60.42,140,74,26,66,78,11,9,1,2,21,18,18,52.73,1,3,1,5,2,3,0,6,23,14,60.87,7,1,8,2,25.0,0,1,13,8,61.54,5,8,0,0,6,1,0,6.08,5.08,3.59,4.9,6.43,5.17,0.463,2025-01-06T15:17:26.583331+00:00,260,Dominion_Athletic_20251208101535_260,1,5.17
Goldenfield Rovers,2986.44,638.202,21.37,54.02,244,188,12,56,214,26,20,5,8,0,0,4,77.13,1,5,1,6,2,4,1,7,9,4,44.44,8,6,6,0,0.0,0,0,21,8,38.1,10,11,0,5,3,0,1,6.27,4.8,6.02,4.06,5.39,5.41,0.49,2025-03-21T00:52:39.583331+00:00,729,Goldenfield_Rovers_20251208101535_729,1,5.41
Union Crest United,3053.346,671.431,21.99,55.06,217,155,22,62,170,22,17,8,0,0,0,7,71.48,1,3,1,5,2,3,0,7,19,10,52.63,5,5,13,3,23.08,0,0,24,14,58.33,5,19,0,1,0,1,0,6.79,6.07,5.31,4.68,7.35,6.05,0.561,2025-01-25T21:17:50.583331+00:00,833,Union_Crest_United_20251208101535_833,1,6.05
Northbridge FC,3872.792,1284.992,33.18,71.14,195,149,20,46,142,10,16,7,1,6,13,32,76.34,1,4,1,8,4,4,0,9,19,8,42.11,2,3,2,1,50.0,2,2,17,9,52.94,4,13,1,3,2,1,0,5.67,4.64,5.23,4.4,6.29,5.18,0.464,2025-08-22T19:00:04.583331+00:00,798,Northbridge_FC_20251208101535_798,1,5.18
Stormhold FC,3388.553,713.968,21.07,60.53,276,251,15,25,220,28,18,8,10,0,0,27,91.08,1,6,2,11,5,6,1,15,13,8,61.54,4,2,6,1,16.67,2,4,9,5,55.56,1,8,1,2,6,1,1,6.33,6.31,6.54,4.65,4.54,5.95,0.55,2025-02-16T10:35:56.584333+00:00,374,Stormhold_FC_20251208101535_374,1,5.95
Union Crest United,3071.161,649.551,21.15,59.74,144,91,11,53,99,15,4,2,8,6,10,3,62.91,1,2,1,9,2,7,1,12,10,4,40.0,1,8,11,1,9.09,1,0,31,17,54.84,7,24,1,4,5,0,0,5.83,5.98,4.89,4.29,8.15,5.7,0.522,2025-03-15T07:13:44.584333+00:00,179,Union_Crest_United_20251208101535_179,1,5.7
Coastal Town,3065.972,1164.763,37.99,56.84,228,151,43,77,173,22,4,11,9,5,5,20,66.25,1,5,1,9,3,6,1,6,10,5,50.0,5,5,0,0,0.0,2,0,18,10,55.56,7,11,1,2,6,1,0,6.01,5.85,5.46,3.34,6.47,5.53,0.503,2025-03-31T16:53:25.584333+00:00,269,Coastal_Town_20251208101535_269,1,5.53
Crestfall Town,2802.948,217.509,7.76,52.14,170,124,23,46,133,30,5,6,2,0,0,16,72.71,1,3,1,8,2,6,0,6,7,4,57.14,9,7,11,3,27.27,0,1,12,6,50.0,4,8,1,2,8,1,0,5.76,5.61,5.19,4.43,6.69,5.51,0.501,2025-03-27T20:44:16.584333+00:00,10,Crestfall_Town_20251208101535_10,1,5.51
Millennium Rovers,3451.564,502.548,14.56,62.26,306,245,18,61,218,31,12,5,7,20,13,6,80.05,1,6,1,9,3,6,1,7,17,4,23.53,5,1,8,2,25.0,2,1,50,23,46.0,14,36,2,4,8,1,0,5.72,4.86,5.4,4.83,6.88,5.41,0.49,2025-10-07T19:50:56.584333+00:00,714,Millennium_Rovers_20251208101535_714,1,5.41
Ironforge FC,3575.847,713.381,19.95,65.53,215,161,17,54,156,15,1,6,0,28,8,17,75.01,1,2,1,10,3,7,1,9,6,5,83.33,6,4,3,1,33.33,1,1,13,5,38.46,3,10,0,2,3,1,0,5.01,5.81,4.79,4.82,5.9,5.25,0.472,2025-03-05T20:53:37.584333+00:00,10,Ironforge_FC_20251208101535_10,1,5.25
Millennium Rovers,3149.006,283.411,9.0,56.94,234,194,21,40,151,15,19,6,6,26,10,15,82.75,1,6,1,8,3,5,0,11,11,7,63.64,7,6,9,2,22.22,1,0,9,5,55.56,2,7,1,2,9,3,0,6.28,5.12,6.43,3.48,4.91,5.46,0.496,2025-06-06T13:56:35.584333+00:00,1,Millennium_Rovers_20251208101535_1,1,5.46
Silverlake City,2071.531,646.525,31.21,37.18,142,109,9,33,111,16,17,2,7,0,0,8,76.91,0,5,0,5,2,3,0,5,6,4,66.67,5,1,14,4,28.57,1,3,48,20,41.67,16,32,0,4,5,1,0,4.63,4.57,5.51,4.15,6.75,4.93,0.437,2025-07-30T21:09:08.585338+00:00,842,Silverlake_City_20251208101535_842,1,4.93
Garden State FC,3977.95,959.482,24.12,69.92,264,213,3,51,194,41,26,23,6,0,0,30,80.75,1,5,1,13,3,10,0,14,17,9,52.94,10,3,7,1,14.29,2,1,51,29,56.86,6,45,1,7,2,0,0,6.0,5.97,6.5,3.89,7.97,5.99,0.554,2025-06-19T21:35:32.585338+00:00,459,Garden_State_FC_20251208101535_459,1,5.99
Oldtown United,3067.27,622.042,20.28,55.51,156,117,13,39,128,12,7,4,0,2,3,7,75.0,1,3,1,7,2,5,0,11,3,2,66.67,10,7,2,0,0.0,1,0,37,17,45.95,2,35,0,2,2,1,0,6.77,5.54,5.16,4.88,6.05,5.77,0.53,2025-02-17T06:59:52.585338+00:00,427,Oldtown_United_20251208101535_427,1,5.77
Valley Rovers,3013.533,559.01,18.55,57.76,196,118,35,78,160,20,6,2,10,0,0,5,60.03,1,6,1,8,4,4,1,11,21,15,71.43,14,5,13,3,23.08,1,1,27,12,44.44,2,25,1,1,4,2,0,6.17,6.9,4.1,4.05,5.65,5.61,0.512,2025-11-07T23:55:09.585338+00:00,688,Valley_Rovers_20251208101535_688,1,5.61
Westwood Athletic,2465.119,394.173,15.99,46.85,171,124,23,47,112,9,13,3,6,15,13,19,72.38,1,5,1,6,2,4,0,5,16,9,56.25,9,6,15,3,20.0,0,3,25,11,44.0,9,16,3,2,7,1,0,3.83,7.13,6.62,4.43,6.87,5.7,0.522,2025-06-16T19:57:24.585338+00:00,809,Westwood_Athletic_20251208101535_809,1,5.7
Highland Wanderers,2597.065,261.265,10.06,47.3,189,163,12,26,120,10,13,3,5,12,26,10,86.36,0,0,0,5,2,3,0,6,8,6,75.0,5,4,5,1,20.0,2,0,33,24,72.73,10,23,0,0,13,2,0,5.13,4.72,5.83,4.54,5.47,5.11,0.457,2025-09-03T06:22:21.585338+00:00,90,Highland_Wanderers_20251208101535_90,1,5.11
Highland Wanderers,4561.435,1178.219,25.83,84.58,224,157,20,67,151,19,14,7,5,11,18,24,70.13,0,0,1,10,3,7,1,12,39,17,43.59,3,3,3,1,33.33,2,1,53,23,43.4,1,52,2,2,2,0,0,5.92,6.55,4.79,4.23,6.94,5.74,0.527,2024-12-13T08:51:28.585338+00:00,190,Highland_Wanderers_20251208101535_190,1,5.74
Blue Ridge FC,2421.913,559.462,23.1,46.13,177,134,20,43,127,9,14,1,2,10,14,13,75.81,0,4,0,5,3,2,0,6,10,6,60.0,5,6,8,2,25.0,0,0,12,7,58.33,4,8,1,1,5,0,0,5.73,4.87,6.01,4.27,7.3,5.5,0.5,2025-10-10T17:53:52.586334+00:00,112,Blue_Ridge_FC_20251208101535_112,1,5.5
Stormhold FC,2124.262,442.484,20.83,38.32,82,75,3,7,54,10,5,0,0,5,8,10,91.87,0,2,0,7,2,5,1,8,11,7,63.64,8,5,1,0,0.0,2,2,15,6,40.0,3,12,1,2,5,0,0,4.98,5.74,4.82,4.0,7.85,5.31,0.479,2025-11-20T04:58:01.586334+00:00,88,Stormhold_FC_20251208101535_88,1,5.31
City United,3431.134,558.589,16.28,64.02,218,125,21,93,161,27,11,5,11,1,2,7,57.53,1,9,1,9,3,6,1,11,3,2,66.67,6,3,8,2,25.0,0,1,33,18,54.55,0,33,0,2,4,0,0,5.45,4.49,4.73,4.79,7.25,5.12,0.458,2025-02-16T11:34:06.586334+00:00,684,City_United_20251208101535_684,1,5.12
Brookside United,3216.208,948.46,29.49,60.58,167,125,20,42,128,25,5,0,4,2,3,11,74.98,1,4,1,5,2,3,0,5,15,10,66.67,8,3,5,1,20.0,3,0,50,25,50.0,13,37,0,2,3,1,0,6.08,4.91,4.52,4.68,6.99,5.34,0.482,2025-06-19T17:25:19.586334+00:00,950,Brookside_United_20251208101535_950,1,5.34
Silverlake City,2236.948,569.08,25.44,40.66,129,109,7,20,84,9,6,2,0,15,12,7,84.77,1,2,1,10,4,6,0,8,4,2,50.0,2,7,13,2,15.38,2,2,28,14,50.0,7,21,1,4,1,1,0,5.65,5.37,4.71,5.03,7.44,5.48,0.498,2025-03-14T22:57:36.586334+00:00,951,Silverlake_City_20251208101535_951,1,5.48
Hillcrest Athletic,2892.59,531.947,18.39,50.67,89,73,7,16,65,10,0,5,3,3,3,14,82.51,0,3,0,6,2,4,0,7,9,5,55.56,9,8,1,0,0.0,1,0,32,21,65.62,7,25,1,3,4,0,0,5.79,5.89,4.47,4.91,7.89,5.64,0.516,2025-11-13T05:31:26.586334+00:00,147,Hillcrest_Athletic_20251208101535_147,1,5.64
2 Worlds FC,2291.149,675.431,29.48,40.62,177,133,18,44,135,14,0,2,0,9,19,16,75.21,1,2,1,6,1,5,1,8,14,8,57.14,8,5,19,5,26.32,1,0,28,13,46.43,6,22,0,3,5,1,0,5.41,5.76,5.48,3.46,6.7,5.38,0.487,2025-07-16T21:34:02.586334+00:00,483,2_Worlds_FC_20251208101535_483,1,5.38
Frontier Rovers,2068.713,446.635,21.59,37.77,176,152,10,24,137,20,2,6,4,4,3,18,86.2,1,2,1,6,2,4,0,9,11,8,72.73,11,2,14,3,21.43,1,1,25,12,48.0,10,15,0,1,2,0,0,5.79,5.7,5.34,4.84,6.91,5.65,0.517,2025-12-08T04:55:04.586334+00:00,131,Frontier_Rovers_20251208101535_131,1,5.65
Northbridge FC,2139.304,297.363,13.9,40.22,172,148,8,24,143,14,15,8,2,0,0,11,85.76,1,5,1,6,2,4,1,6,13,10,76.92,14,9,7,2,28.57,0,3,13,8,61.54,2,11,1,1,6,0,0,5.97,5.38,6.31,5.51,8.64,6.08,0.564,2024-12-30T05:41:20.587332+00:00,464,Northbridge_FC_20251208101535_464,1,6.08
Highland Wanderers,2846.897,643.968,22.62,51.92,158,115,18,43,119,16,5,2,0,9,8,7,72.54,1,2,1,9,3,6,0,9,14,7,50.0,4,6,5,1,20.0,3,1,20,7,35.0,6,14,2,5,15,1,0,5.74,5.82,5.17,4.11,5.95,5.44,0.493,2024-12-31T07:25:01.587332+00:00,12,Highland_Wanderers_20251208101535_12,1,5.44
Union Crest United,2862.667,254.205,8.88,53.4,143,110,14,33,103,2,10,2,2,5,20,24,76.58,1,5,1,7,2,5,0,11,8,4,50.0,6,6,8,2,25.0,1,2,26,18,69.23,7,19,2,2,2,1,0,5.58,5.72,4.96,4.61,6.31,5.43,0.492,2025-09-06T15:03:30.587332+00:00,818,Union_Crest_United_20251208101535_818,1,5.43
City United,4366.284,869.327,19.91,81.24,263,185,34,78,190,15,5,13,5,13,23,3,70.34,0,0,1,12,5,7,1,10,24,13,54.17,3,1,4,1,25.0,0,2,21,10,47.62,9,12,1,3,1,0,0,5.38,5.47,4.93,4.79,7.6,5.45,0.494,2025-02-11T20:01:06.587332+00:00,352,City_United_20251208101535_352,1,5.45
Millennium Rovers,2247.057,508.284,22.62,41.28,191,132,25,59,119,9,0,6,4,27,26,15,69.2,1,5,1,5,2,3,0,5,11,7,63.64,8,6,10,3,30.0,2,0,22,8,36.36,7,15,0,1,8,1,0,6.71,6.25,3.58,4.5,5.99,5.57,0.508,2024-12-31T22:29:06.587332+00:00,792,Millennium_Rovers_20251208101535_792,1,5.57
Harborview United,2548.35,399.326,15.67,51.86,123,105,8,18,88,21,7,5,4,0,0,4,85.65,1,3,1,8,2,6,1,10,18,12,66.67,10,6,3,1,33.33,2,1,28,13,46.43,11,17,3,2,6,0,0,5.85,6.27,4.38,4.54,7.04,5.61,0.512,2025-04-06T05:50:49.587332+00:00,166,Harborview_United_20251208101535_166,1,5.61
Frontier Rovers,3524.286,505.735,14.35,62.18,242,192,9,50,190,28,11,0,2,6,4,25,79.27,0,0,1,9,4,5,0,11,9,6,66.67,9,4,5,1,20.0,3,0,51,29,56.86,11,40,2,4,2,0,0,6.03,5.48,5.57,5.43,7.99,5.9,0.544,2024-12-31T15:12:49.587332+00:00,549,Frontier_Rovers_20251208101535_549,1,5.9
Millennium Rovers,1962.054,144.015,7.34,39.33,76,56,7,20,58,8,2,1,2,2,3,6,73.71,0,0,1,5,2,3,1,5,12,8,66.67,13,5,15,2,13.33,3,0,11,7,63.64,3,8,1,2,10,0,0,5.49,6.23,5.0,4.94,7.33,5.71,0.523,2025-04-28T01:23:21.587332+00:00,963,Millennium_Rovers_20251208101535_963,1,5.71
Dominion Athletic,1772.178,441.095,24.89,35.62,87,65,12,22,66,10,4,7,2,0,0,2,75.25,1,3,1,5,1,4,0,6,9,5,55.56,4,7,4,1,25.0,3,1,11,5,45.45,7,4,0,0,3,1,0,5.71,5.28,4.64,4.49,6.66,5.3,0.478,2025-09-22T16:59:13.588333+00:00,42,Dominion_Athletic_20251208101535_42,1,5.3
Pioneer Ville FC,3168.734,1180.987,37.27,64.58,207,159,24,48,149,32,16,3,5,1,1,12,76.84,1,2,1,9,4,5,1,7,17,9,52.94,9,6,9,3,33.33,2,3,38,24,63.16,13,25,1,5,6,1,0,6.14,5.71,5.83,5.16,7.11,5.92,0.547,2025-07-18T05:17:24.588333+00:00,181,Pioneer_Ville_FC_20251208101535_181,1,5.92
Valley Rovers,2795.292,285.679,10.22,53.12,216,171,21,45,170,30,20,15,2,0,0,12,79.11,0,5,0,4,1,3,0,6,16,9,56.25,13,7,21,8,38.1,1,0,64,40,62.5,17,47,0,0,7,2,0,4.63,5.85,5.25,4.95,5.09,5.19,0.466,2025-05-14T02:19:21.588333+00:00,873,Valley_Rovers_20251208101535_873,1,5.19
Highland Wanderers,2226.226,736.436,33.08,45.08,129,93,14,36,87,3,6,3,0,15,14,14,71.84,0,4,0,4,1,3,0,5,14,8,57.14,9,16,2,0,0.0,2,1,9,7,77.78,4,5,0,0,10,2,0,5.1,5.76,5.22,4.13,5.63,5.23,0.47,2025-06-20T01:34:17.588333+00:00,368,Highland_Wanderers_20251208101535_368,1,5.23
Union Crest United,2284.312,478.335,20.94,42.14,124,106,7,18,78,13,0,1,7,7,17,10,85.73,0,2,0,4,2,2,0,3,6,3,50.0,16,4,0,0,0.0,1,1,16,9,56.25,5,11,0,1,8,1,0,5.4,5.59,5.4,3.43,6.9,5.33,0.481,2025-10-01T17:00:20.588333+00:00,117,Union_Crest_United_20251208101535_117,1,5.33
Brookside United,1727.812,448.886,25.98,33.8,165,145,5,20,122,32,5,2,1,1,1,9,88.12,0,4,0,2,1,1,0,3,0,0,50.77,10,5,20,6,30.0,4,0,31,15,48.39,6,25,0,1,10,2,0,5.3,5.89,5.46,4.5,5.66,5.42,0.491,2025-06-28T21:44:27.588333+00:00,431,Brookside_United_20251208101535_431,1,5.42
Northbridge FC,1012.067,292.892,28.94,19.02,71,53,5,18,60,5,8,1,4,0,0,2,75.11,0,1,0,2,1,1,0,2,3,1,33.33,13,12,14,3,21.43,2,1,10,5,50.0,4,6,0,2,12,2,0,4.77,6.76,4.47,4.99,5.26,5.35,0.483,2025-03-20T19:53:58.588333+00:00,382,Northbridge_FC_20251208101535_382,1,5.35
Westwood Athletic,1177.864,80.801,6.86,22.94,65,62,1,3,44,10,6,1,2,1,1,8,95.14,0,1,0,4,2,2,0,5,0,0,69.61,20,14,20,5,25.0,0,1,11,8,72.73,2,9,1,2,13,0,0,4.99,6.1,4.43,4.84,7.13,5.38,0.487,2025-11-16T23:15:53.588333+00:00,503,Westwood_Athletic_20251208101535_503,1,5.38
Dominion Athletic,3188.531,689.998,21.64,60.31,191,164,16,27,129,16,17,4,2,9,14,10,85.95,1,4,1,8,3,5,1,6,19,9,47.37,8,2,0,0,0.0,0,1,28,19,67.86,10,18,2,2,3,1,0,6.11,5.49,5.67,4.18,7.15,5.68,0.52,2025-10-29T15:33:02.589333+00:00,312,Dominion_Athletic_20251208101535_312,1,5.68
Westwood Athletic,1927.235,235.123,12.2,35.84,151,115,14,36,99,26,9,2,2,4,9,7,76.3,1,4,1,6,2,4,1,4,0,0,57.15,4,4,0,0,0.0,1,0,1,1,100.0,1,0,0,3,8,1,0,5.47,4.92,5.79,4.39,6.55,5.34,0.482,2025-07-06T09:12:46.589333+00:00,785,Westwood_Athletic_20251208101535_785,1,5.34
Valley Rovers,3422.682,1057.951,30.91,62.75,236,190,24,46,190,22,12,5,10,0,0,13,80.35,1,5,1,10,3,7,0,12,17,10,58.82,3,3,9,3,33.33,2,1,19,8,42.11,4,15,2,1,2,0,0,6.61,4.64,4.77,4.2,7.74,5.47,0.497,2025-03-08T10:06:08.589333+00:00,228,Valley_Rovers_20251208101535_228,1,5.47
Coastal Town,2439.718,230.797,9.46,48.36,144,113,13,31,115,1,11,5,5,2,4,14,78.58,1,1,1,7,3,4,1,8,9,5,55.56,12,6,18,3,16.67,4,0,17,13,76.47,5,12,1,3,4,0,0,5.56,5.79,4.98,3.78,7.72,5.48,0.498,2025-10-26T05:55:09.589333+00:00,947,Coastal_Town_20251208101535_947,1,5.48
Northbridge FC,1830.224,517.038,28.25,36.99,146,97,15,49,134,21,4,8,4,0,0,17,66.38,0,2,0,7,2,5,0,8,4,2,50.0,7,8,14,3,21.43,2,1,14,8,57.14,4,10,2,3,12,1,0,6.02,5.71,5.46,4.59,6.61,5.68,0.52,2025-04-14T02:54:28.589333+00:00,405,Northbridge_FC_20251208101535_405,1,5.68
Goldenfield Rovers,1560.605,187.273,12.0,29.5,109,91,4,18,68,18,6,8,2,4,3,12,83.53,1,2,1,5,2,3,0,4,8,3,37.5,20,4,11,1,9.09,2,0,16,9,56.25,4,12,1,0,14,1,0,5.19,5.6,4.97,3.69,7.14,5.25,0.472,2025-02-13T09:16:50.589333+00:00,678,Goldenfield_Rovers_20251208101535_678,1,5.25
Riverstone FC,3051.638,800.445,26.23,59.04,198,157,12,41,143,31,0,1,7,8,8,15,79.45,1,3,1,10,4,6,0,13,18,10,55.56,4,7,9,2,22.22,1,0,28,12,42.86,12,16,0,4,0,0,0,6.6,5.64,4.89,4.62,7.91,5.84,0.538,2025-08-14T11:31:12.589333+00:00,390,Riverstone_FC_20251208101535_390,1,5.84
Lakeside Athletic,2778.48,777.974,28.0,49.71,240,164,31,76,187,17,13,9,0,5,9,36,68.34,1,4,1,8,4,4,0,7,12,8,66.67,4,8,22,5,22.73,0,2,9,3,33.33,1,8,2,1,3,0,0,6.27,5.12,5.12,4.02,7.64,5.54,0.504,2025-11-05T11:10:45.589333+00:00,735,Lakeside_Athletic_20251208101535_735,1,5.54
Crown City FC,1676.385,499.395,29.79,30.94,129,96,11,33,89,14,7,6,4,3,6,5,74.66,1,2,1,4,2,2,0,4,12,4,33.33,11,8,16,3,18.75,0,1,11,4,36.36,5,6,2,2,8,0,0,5.55,4.5,3.9,4.27,8.38,5.03,0.448,2025-08-01T16:11:05.590336+00:00,867,Crown_City_FC_20251208101535_867,1,5.03
