player_name,team_title,games,time,shots_on_target_against,goals_against,xG_against,post_shot_xG,saves,penalty_saved,saves_per90,shots_on_target_against_per90,goals_against_per90,save_pct,season,league
"Escodo, Bel",Far Eastern University,14,62580.0,18,6,5.4,4.879,12,0,1.035,1.553,0.518,66.67,2024,Philippine College
"Tabelin, Kirvy",De La Salle University,12,56664.0,13,7,2.702,2.822,6,0,0.572,1.239,0.667,46.15,2025,Philippine College
"Santos, Luis",University of the Philippines,15,76590.0,31,13,6.729,7.348,18,0,1.269,2.186,0.917,58.06,2024,Philippine College
"Bacaycay, Kurt",University of the Philippines,11,51546.0,15,4,4.579,4.301,11,0,1.152,1.571,0.419,73.33,2023,Philippine College
"Acebedo, James",University of the Philippines,11,54450.0,22,11,1.705,1.76,11,1,1.091,2.182,1.091,50.0,2023,Philippine College
"Reyes, Mark",National University,13,67080.0,14,7,2.544,2.336,7,0,0.564,1.127,0.564,50.0,2023,Philippine College
"Santos, Luis",University of the Philippines,14,68544.0,31,11,2.685,2.83,20,0,1.576,2.442,0.867,64.52,2023,Philippine College
"Digal, Diegocarl",De La Salle University,12,48816.0,15,8,5.184,4.927,7,0,0.774,1.659,0.885,46.67,2024,Philippine College
"Santos, Luis",National University,13,64662.0,33,12,6.486,5.675,21,0,1.754,2.756,1.002,63.64,2024,Philippine College
"Lopez, Ryan",De La Salle University,15,71820.0,30,10,3.523,4.185,20,0,1.504,2.256,0.752,66.67,2023,Philippine College
"Tabelin, Kirvy",Adamson University,12,56736.0,26,11,9.153,9.641,15,0,1.428,2.475,1.047,57.69,2023,Philippine College
"Cruz, Jan",De La Salle University,15,72540.0,27,9,10.419,9.711,18,0,1.34,2.01,0.67,66.67,2023,Philippine College
"Fernandez, Laurence",San Beda University,10,50460.0,7,0,1.107,1.652,7,0,0.749,0.749,0.0,100.0,2025,Philippine College
"Escodo, Bel",San Beda University,15,70920.0,20,8,4.08,4.045,12,0,0.914,1.523,0.609,60.0,2023,Philippine College
"Omitade, Edvard",National University,13,74100.0,35,12,4.886,4.867,23,0,1.676,2.551,0.874,65.71,2024,Philippine College
"Aningalan, Jul",National University,13,63492.0,25,17,3.134,3.596,8,0,0.68,2.126,1.446,32.0,2024,Philippine College
"Salingay, Sam",University of the Philippines,15,72630.0,10,6,3.257,2.717,4,0,0.297,0.743,0.446,40.0,2025,Philippine College
"Tabelin, Kirvy",University of the Philippines,12,55872.0,12,1,2.046,2.465,11,0,1.063,1.16,0.097,91.67,2024,Philippine College
"Aningalan, Jul",University of Santo Tomas,12,53568.0,26,7,9.959,10.003,19,0,1.915,2.621,0.706,73.08,2023,Philippine College
"Digal, Diegocarl",Ateneo de Manila University,14,71400.0,16,10,4.737,4.296,6,0,0.454,1.21,0.756,37.5,2023,Philippine College
"Reyes, Mark",Lyceum,12,58176.0,25,7,5.513,5.535,18,0,1.671,2.321,0.65,72.0,2024,Philippine College
"Lopez, Ryan",University of the Philippines,10,43980.0,15,7,4.798,4.128,8,0,0.982,1.842,0.859,53.33,2025,Philippine College
"Libarnes, Jaro",University of the Philippines,14,74088.0,29,11,7.863,8.21,18,0,1.312,2.114,0.802,62.07,2023,Philippine College
"Santos, Luis",University of Santo Tomas,10,48300.0,21,9,3.172,3.375,12,0,1.342,2.348,1.006,57.14,2024,Philippine College
"Barro, Harvy",University of the Philippines,15,78750.0,30,15,6.421,6.766,15,0,1.029,2.057,1.029,50.0,2023,Philippine College
"Cruz, Jan",Far Eastern University,10,55980.0,22,9,6.281,6.843,13,0,1.254,2.122,0.868,59.09,2023,Philippine College
"Bacnis, Hugo",De La Salle University,13,62244.0,20,6,4.998,4.312,14,0,1.215,1.735,0.521,70.0,2025,Philippine College
"Encaya, Pius",Adamson University,12,56160.0,24,11,5.681,5.8,13,0,1.25,2.308,1.058,54.17,2023,Philippine College
"Lopez, Ryan",De La Salle University,11,51480.0,11,4,1.47,1.695,7,0,0.734,1.154,0.42,63.64,2023,Philippine College
"Bacnis, Hugo",San Beda University,10,50340.0,20,9,4.863,4.584,11,0,1.18,2.145,0.965,55.0,2023,Philippine College
"Lopez, Ryan",De La Salle University,12,58680.0,14,7,3.258,3.317,7,0,0.644,1.288,0.644,50.0,2025,Philippine College
"Aningalan, Jul",Far Eastern University,10,51540.0,12,5,1.9,2.335,7,0,0.733,1.257,0.524,58.33,2024,Philippine College
"Cruz, Jan",Ateneo de Manila University,12,65592.0,40,16,7.386,7.089,24,1,1.976,3.293,1.317,60.0,2024,Philippine College
"Aningalan, Jul",University of the Philippines,10,52500.0,11,5,3.299,2.779,6,0,0.617,1.131,0.514,54.55,2025,Philippine College
"Reyes, Mark",Ateneo de Manila University,10,48720.0,13,6,2.13,2.502,7,0,0.776,1.441,0.665,53.85,2025,Philippine College
"Acebedo, James",San Beda University,11,52998.0,22,8,5.36,5.165,14,0,1.426,2.242,0.815,63.64,2024,Philippine College
"Santos, Luis",National University,14,63000.0,17,10,2.354,2.744,7,0,0.6,1.457,0.857,41.18,2023,Philippine College
"Santos, Luis",San Beda University,15,85500.0,25,14,8.787,8.076,11,0,0.695,1.579,0.884,44.0,2023,Philippine College
"Digal, Diegocarl",Adamson University,11,61842.0,24,11,6.636,6.231,13,0,1.135,2.096,0.961,54.17,2023,Philippine College
"Cruz, Jan",University of Santo Tomas,12,60120.0,39,19,6.291,6.144,20,0,1.796,3.503,1.707,51.28,2023,Philippine College
"Escodo, Bel",National University,13,60060.0,21,6,3.298,2.767,15,0,1.349,1.888,0.539,71.43,2025,Philippine College
"Mapula, Paul",University of Santo Tomas,13,61308.0,25,13,5.304,5.211,12,0,1.057,2.202,1.145,48.0,2023,Philippine College
"Barro, Harvy",Ateneo de Manila University,12,59832.0,28,9,6.189,5.511,19,0,1.715,2.527,0.812,67.86,2024,Philippine College
"Perez, Angelo",National University,10,48300.0,10,5,1.737,1.996,5,0,0.559,1.118,0.559,50.0,2025,Philippine College
"Lopez, Ryan",Adamson University,12,51840.0,18,9,5.291,5.24,9,0,0.938,1.875,0.938,50.0,2023,Philippine College
"Omitade, Edvard",Far Eastern University,12,57384.0,16,3,3.1,3.251,13,0,1.223,1.506,0.282,81.25,2023,Philippine College
"Aningalan, Jul",Far Eastern University,10,50700.0,15,6,3.69,3.708,9,0,0.959,1.598,0.639,60.0,2024,Philippine College
"Barro, Harvy",University of Santo Tomas,15,73890.0,32,10,6.422,5.706,22,0,1.608,2.339,0.731,68.75,2023,Philippine College
"Omitade, Edvard",Mapúa University,11,50820.0,22,4,3.822,4.171,18,0,1.913,2.338,0.425,81.82,2025,Philippine College
"Reyes, Mark",Lyceum,12,65592.0,26,11,4.746,5.405,15,0,1.235,2.141,0.906,57.69,2025,Philippine College
"Perez, Angelo",Lyceum,14,65352.0,22,12,3.221,2.654,10,0,0.826,1.818,0.992,45.45,2023,Philippine College
"Cruz, Jan",Lyceum,14,69804.0,19,6,5.719,5.073,13,0,1.006,1.47,0.464,68.42,2023,Philippine College
"Tabelin, Kirvy",National University,12,56160.0,24,6,5.825,5.147,18,0,1.731,2.308,0.577,75.0,2025,Philippine College
"Mapula, Paul",University of Santo Tomas,14,73920.0,28,14,7.696,6.933,14,0,1.023,2.045,1.023,50.0,2024,Philippine College
"Bacnis, Hugo",Ateneo de Manila University,11,51414.0,19,3,4.238,3.576,16,0,1.68,1.996,0.315,84.21,2023,Philippine College
"Aningalan, Jul",De La Salle University,12,63360.0,20,9,6.74,6.402,11,0,0.938,1.705,0.767,55.0,2024,Philippine College
"Tagara, Pedro",Ateneo de Manila University,13,57174.0,19,9,4.579,4.97,10,0,0.944,1.795,0.85,52.63,2023,Philippine College
"Escodo, Bel",Ateneo de Manila University,13,66768.0,42,20,7.883,7.698,22,0,1.779,3.397,1.618,52.38,2025,Philippine College
"Salingay, Sam",Lyceum,10,45540.0,24,8,8.02,8.274,16,1,1.897,2.846,0.949,66.67,2024,Philippine College
"Acebedo, James",Mapúa University,15,73080.0,11,3,4.089,3.647,8,0,0.591,0.813,0.222,72.73,2025,Philippine College
"Salingay, Sam",Adamson University,13,52728.0,12,6,1.64,1.73,6,0,0.614,1.229,0.614,50.0,2025,Philippine College
"Escodo, Bel",De La Salle University,15,79830.0,32,12,7.791,8.416,20,0,1.353,2.165,0.812,62.5,2023,Philippine College
"Tabelin, Kirvy",National University,10,48180.0,22,10,4.512,4.429,12,0,1.345,2.466,1.121,54.55,2023,Philippine College
"Fernandez, Laurence",Adamson University,10,49200.0,21,7,4.338,4.382,14,0,1.537,2.305,0.768,66.67,2023,Philippine College
"Santos, Luis",De La Salle University,15,85500.0,14,8,1.77,1.644,6,0,0.379,0.884,0.505,42.86,2024,Philippine College
"Barro, Harvy",University of the Philippines,10,51960.0,21,5,5.161,5.486,16,0,1.663,2.182,0.52,76.19,2023,Philippine College
"Santos, Luis",San Beda University,11,47652.0,22,8,6.635,6.308,14,0,1.587,2.493,0.907,63.64,2025,Philippine College
"Libarnes, Jaro",Lyceum,12,61632.0,30,9,8.498,8.338,21,0,1.84,2.629,0.789,70.0,2023,Philippine College
"Perez, Angelo",Ateneo de Manila University,15,69390.0,21,8,6.15,6.819,13,0,1.012,1.634,0.623,61.9,2023,Philippine College
"Barro, Harvy",University of the Philippines,14,64512.0,27,17,5.752,5.896,10,0,0.837,2.26,1.423,37.04,2023,Philippine College
"Omitade, Edvard",Mapúa University,12,58536.0,23,6,4.412,4.041,17,0,1.568,2.122,0.554,73.91,2024,Philippine College
"Cruz, Jan",Adamson University,13,63882.0,19,11,2.203,2.714,8,0,0.676,1.606,0.93,42.11,2024,Philippine College
"Salingay, Sam",University of Santo Tomas,15,67410.0,39,18,6.292,6.404,21,0,1.682,3.124,1.442,53.85,2025,Philippine College
"Perez, Angelo",De La Salle University,14,70644.0,23,9,4.261,4.128,14,0,1.07,1.758,0.688,60.87,2025,Philippine College
"Lopez, Ryan",De La Salle University,14,66360.0,37,8,8.989,8.482,29,0,2.36,3.011,0.651,78.38,2025,Philippine College
"Libarnes, Jaro",De La Salle University,15,71190.0,16,7,4.539,4.647,9,0,0.683,1.214,0.531,56.25,2025,Philippine College
"Barro, Harvy",University of Santo Tomas,14,79800.0,21,13,5.691,4.695,8,0,0.541,1.421,0.88,38.1,2024,Philippine College
"Omitade, Edvard",Lyceum,12,60984.0,15,5,2.176,2.317,10,0,0.885,1.328,0.443,66.67,2025,Philippine College
"Fernandez, Laurence",Ateneo de Manila University,13,57252.0,25,9,9.444,9.631,16,0,1.509,2.358,0.849,64.0,2024,Philippine College
"Aningalan, Jul",Ateneo de Manila University,13,57096.0,29,6,6.439,6.827,23,0,2.175,2.743,0.567,79.31,2025,Philippine College
"Digal, Diegocarl",Adamson University,11,47124.0,20,5,4.605,4.613,15,0,1.719,2.292,0.573,75.0,2024,Philippine College
"Escodo, Bel",Adamson University,10,44280.0,20,4,3.724,3.635,16,0,1.951,2.439,0.488,80.0,2023,Philippine College
"Cruz, Jan",National University,11,51480.0,32,13,7.826,8.113,19,0,1.993,3.357,1.364,59.38,2024,Philippine College
"Bacnis, Hugo",University of Santo Tomas,12,66816.0,19,7,4.59,5.007,12,0,0.97,1.536,0.566,63.16,2024,Philippine College
"Libarnes, Jaro",Ateneo de Manila University,10,49980.0,26,8,6.245,6.57,18,0,1.945,2.809,0.864,69.23,2023,Philippine College
"Reyes, Mark",Far Eastern University,13,61386.0,18,13,3.831,3.631,5,0,0.44,1.583,1.144,27.78,2025,Philippine College
"Encaya, Pius",University of Santo Tomas,14,70476.0,11,4,3.352,2.542,7,0,0.536,0.843,0.306,63.64,2025,Philippine College
"Reyes, Mark",Lyceum,14,70728.0,20,12,2.767,2.748,8,0,0.611,1.527,0.916,40.0,2023,Philippine College
"Mapula, Paul",Ateneo de Manila University,15,75150.0,18,4,1.299,1.594,14,0,1.006,1.293,0.287,77.78,2023,Philippine College
"Libarnes, Jaro",University of Santo Tomas,12,55152.0,30,8,6.411,6.297,22,0,2.154,2.937,0.783,73.33,2025,Philippine College
"Bacaycay, Kurt",Adamson University,14,66612.0,32,13,11.133,11.447,19,0,1.54,2.594,1.054,59.38,2025,Philippine College
"Escodo, Bel",De La Salle University,10,51420.0,13,5,2.018,2.255,8,0,0.84,1.365,0.525,61.54,2025,Philippine College
"Acebedo, James",National University,12,68400.0,17,11,4.157,4.299,6,0,0.474,1.342,0.868,35.29,2025,Philippine College
"Salingay, Sam",National University,15,57420.0,12,5,3.801,3.576,7,0,0.658,1.129,0.47,58.33,2024,Philippine College
"Digal, Diegocarl",University of Santo Tomas,12,55296.0,10,3,3.414,3.842,7,0,0.684,0.977,0.293,70.0,2025,Philippine College
"Fernandez, Laurence",Mapúa University,12,52488.0,20,7,3.258,3.608,13,0,1.337,2.058,0.72,65.0,2025,Philippine College
"Fernandez, Laurence",San Beda University,11,59928.0,26,8,8.026,7.544,18,0,1.622,2.343,0.721,69.23,2025,Philippine College
"Encaya, Pius",De La Salle University,10,47580.0,14,6,4.111,4.209,8,0,0.908,1.589,0.681,57.14,2024,Philippine College
"Acebedo, James",National University,14,65100.0,11,2,1.389,2.203,9,0,0.747,0.912,0.166,81.82,2024,Philippine College
"Aningalan, Jul",National University,15,66240.0,32,14,7.533,7.302,18,0,1.467,2.609,1.141,56.25,2025,Philippine College
"Digal, Diegocarl",University of the Philippines,15,77670.0,24,2,3.452,3.477,22,0,1.53,1.669,0.139,91.67,2024,Philippine College
"Digal, Diegocarl",Mapúa University,10,53760.0,15,8,2.572,2.242,7,0,0.703,1.507,0.804,46.67,2024,Philippine College
"Libarnes, Jaro",Mapúa University,13,56316.0,13,1,1.941,2.061,12,0,1.151,1.247,0.096,92.31,2023,Philippine College
"Mapula, Paul",University of Santo Tomas,14,67956.0,21,7,4.491,4.449,14,0,1.112,1.669,0.556,66.67,2023,Philippine College
"Bacaycay, Kurt",Adamson University,13,56316.0,16,7,5.464,5.592,9,0,0.863,1.534,0.671,56.25,2025,Philippine College
"Digal, Diegocarl",Lyceum,11,53262.0,16,6,3.536,3.593,10,0,1.014,1.622,0.608,62.5,2023,Philippine College
"Cruz, Jan",Far Eastern University,10,47460.0,8,3,0.999,0.973,5,0,0.569,0.91,0.341,62.5,2025,Philippine College
"Lopez, Ryan",University of the Philippines,12,67392.0,25,6,6.6,6.633,19,0,1.522,2.003,0.481,76.0,2025,Philippine College
"Santos, Luis",Ateneo de Manila University,13,64506.0,17,8,4.148,4.32,9,0,0.753,1.423,0.67,52.94,2024,Philippine College
"Perez, Angelo",San Beda University,12,59904.0,24,7,6.261,5.553,17,0,1.532,2.163,0.631,70.83,2025,Philippine College
"Tabelin, Kirvy",University of Santo Tomas,15,70290.0,24,10,3.205,2.871,14,0,1.076,1.844,0.768,58.33,2025,Philippine College
"Tagara, Pedro",Far Eastern University,12,65016.0,24,11,2.944,3.537,13,0,1.08,1.993,0.914,54.17,2025,Philippine College
"Digal, Diegocarl",Adamson University,12,63792.0,30,12,9.348,8.953,18,0,1.524,2.54,1.016,60.0,2023,Philippine College
"Lopez, Ryan",Ateneo de Manila University,15,67770.0,27,14,7.665,8.065,13,0,1.036,2.151,1.116,48.15,2024,Philippine College
"Acebedo, James",National University,14,70896.0,21,10,1.653,2.033,11,0,0.838,1.6,0.762,52.38,2023,Philippine College
"Salingay, Sam",Mapúa University,13,64662.0,7,3,1.571,1.769,4,0,0.334,0.585,0.251,57.14,2023,Philippine College
"Mapula, Paul",Far Eastern University,11,52008.0,24,11,6.0,5.856,13,0,1.35,2.492,1.142,54.17,2024,Philippine College
"Bacnis, Hugo",National University,14,71484.0,35,10,8.102,8.698,25,0,1.889,2.644,0.755,71.43,2024,Philippine College
"Mapula, Paul",Ateneo de Manila University,10,48840.0,21,10,5.222,5.456,11,0,1.216,2.322,1.106,52.38,2024,Philippine College
"Salingay, Sam",Mapúa University,14,77280.0,22,11,7.289,7.298,11,0,0.769,1.537,0.769,50.0,2025,Philippine College
"Acebedo, James",De La Salle University,14,72912.0,22,9,3.809,3.975,13,0,0.963,1.629,0.667,59.09,2025,Philippine College
"Omitade, Edvard",Far Eastern University,15,82530.0,25,9,3.86,4.534,16,0,1.047,1.636,0.589,64.0,2023,Philippine College
"Omitade, Edvard",De La Salle University,11,55242.0,21,4,4.22,3.634,17,0,1.662,2.053,0.391,80.95,2023,Philippine College
"Reyes, Mark",San Beda University,10,50880.0,23,9,6.168,6.239,14,0,1.486,2.441,0.955,60.87,2025,Philippine College
"Tagara, Pedro",Adamson University,11,52866.0,15,3,3.907,3.636,12,0,1.226,1.532,0.306,80.0,2023,Philippine College
"Encaya, Pius",San Beda University,10,45180.0,13,4,3.448,2.695,9,0,1.076,1.554,0.478,69.23,2024,Philippine College
"Salingay, Sam",De La Salle University,10,48420.0,18,5,2.272,1.628,13,0,1.45,2.007,0.558,72.22,2024,Philippine College
"Omitade, Edvard",De La Salle University,14,64008.0,12,6,2.568,2.075,6,0,0.506,1.012,0.506,50.0,2025,Philippine College
"Perez, Angelo",San Beda University,13,65520.0,30,8,5.097,6.042,22,0,1.813,2.473,0.659,73.33,2025,Philippine College
"Fernandez, Laurence",Adamson University,11,49566.0,12,3,1.672,1.678,9,0,0.981,1.307,0.327,75.0,2025,Philippine College
"Escodo, Bel",Ateneo de Manila University,11,47520.0,14,6,3.236,3.178,8,0,0.909,1.591,0.682,57.14,2023,Philippine College
"Mapula, Paul",Mapúa University,10,56700.0,11,2,4.597,4.111,9,0,0.857,1.048,0.19,81.82,2024,Philippine College
"Bacaycay, Kurt",Ateneo de Manila University,12,59760.0,8,2,2.266,2.272,6,0,0.542,0.723,0.181,75.0,2025,Philippine College
"Lopez, Ryan",University of the Philippines,15,69390.0,31,16,1.843,2.389,15,0,1.167,2.412,1.245,48.39,2025,Philippine College
"Salingay, Sam",Far Eastern University,14,60228.0,8,4,2.218,2.367,4,0,0.359,0.717,0.359,50.0,2023,Philippine College
"Encaya, Pius",University of Santo Tomas,15,74520.0,30,13,5.661,5.367,17,0,1.232,2.174,0.942,56.67,2025,Philippine College
"Reyes, Mark",University of the Philippines,14,78708.0,37,13,7.616,7.297,24,0,1.647,2.538,0.892,64.86,2023,Philippine College
"Tagara, Pedro",Lyceum,12,55656.0,29,12,7.617,7.44,17,0,1.649,2.814,1.164,58.62,2023,Philippine College
"Omitade, Edvard",De La Salle University,12,63864.0,12,2,3.439,3.05,10,0,0.846,1.015,0.169,83.33,2023,Philippine College
"Bacnis, Hugo",San Beda University,12,60912.0,20,10,5.241,4.619,10,0,0.887,1.773,0.887,50.0,2024,Philippine College
"Tabelin, Kirvy",University of Santo Tomas,14,71064.0,33,15,2.319,2.771,18,0,1.368,2.508,1.14,54.55,2023,Philippine College
"Barro, Harvy",University of the Philippines,12,55728.0,28,9,4.2,3.979,19,0,1.841,2.713,0.872,67.86,2023,Philippine College
"Digal, Diegocarl",De La Salle University,12,55296.0,31,8,8.203,7.918,23,0,2.246,3.027,0.781,74.19,2023,Philippine College
"Encaya, Pius",Ateneo de Manila University,15,68940.0,11,5,0.858,1.287,6,0,0.47,0.862,0.392,54.55,2025,Philippine College
"Fernandez, Laurence",University of the Philippines,15,77220.0,17,5,4.136,3.916,12,0,0.839,1.189,0.35,70.59,2025,Philippine College
"Digal, Diegocarl",Adamson University,11,59268.0,20,3,1.881,1.591,17,0,1.549,1.822,0.273,85.0,2024,Philippine College
"Reyes, Mark",De La Salle University,13,62634.0,37,11,7.92,8.637,26,0,2.242,3.19,0.948,70.27,2024,Philippine College
"Aningalan, Jul",San Beda University,11,53592.0,19,8,6.189,6.979,11,0,1.108,1.914,0.806,57.89,2023,Philippine College
"Perez, Angelo",University of Santo Tomas,13,71058.0,21,7,5.403,5.779,14,0,1.064,1.596,0.532,66.67,2025,Philippine College
"Tabelin, Kirvy",Ateneo de Manila University,15,70830.0,18,9,5.673,5.862,9,0,0.686,1.372,0.686,50.0,2025,Philippine College
"Omitade, Edvard",Mapúa University,14,72660.0,36,12,4.059,4.064,24,0,1.784,2.675,0.892,66.67,2024,Philippine College
"Omitade, Edvard",University of Santo Tomas,11,58872.0,13,2,2.366,2.112,11,0,1.009,1.192,0.183,84.62,2023,Philippine College
"Digal, Diegocarl",Ateneo de Manila University,15,77850.0,36,13,10.097,10.014,23,0,1.595,2.497,0.902,63.89,2023,Philippine College
"Acebedo, James",National University,10,46560.0,14,5,2.612,2.603,9,0,1.044,1.624,0.58,64.29,2024,Philippine College
"Encaya, Pius",Far Eastern University,15,81090.0,33,10,7.443,8.097,23,0,1.532,2.198,0.666,69.7,2024,Philippine College
"Digal, Diegocarl",Mapúa University,10,52620.0,8,1,2.032,1.921,7,0,0.718,0.821,0.103,87.5,2024,Philippine College
"Bacnis, Hugo",National University,11,55440.0,24,12,3.503,3.628,12,0,1.169,2.338,1.169,50.0,2023,Philippine College
"Libarnes, Jaro",San Beda University,10,48000.0,26,8,3.491,3.39,18,0,2.025,2.925,0.9,69.23,2025,Philippine College
"Fernandez, Laurence",De La Salle University,14,64596.0,23,9,5.525,5.468,14,0,1.17,1.923,0.752,60.87,2024,Philippine College
"Bacaycay, Kurt",University of the Philippines,14,64680.0,28,6,7.035,7.312,22,0,1.837,2.338,0.501,78.57,2025,Philippine College
